Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,2017,1,"15,520",600,"102,429",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,2,"14,342",600,"94,657",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,3,"20,936",600,"138,175",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,4,"85,267",600,"516,088",600,0,0,594,195,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,5,"222,978","7,500","1,680,423","7,500",0,100,"10,827","3,213",298,0,788,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,6,"476,191","7,500","3,657,913","7,500",0,343,"24,372","9,360",298,0,"1,976",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,7,"743,529","7,500","5,107,426","7,500",0,188,"39,429","12,642",325,0,"2,929",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,8,"762,436","7,500","5,209,104","7,500",0,368,"39,864","11,874",336,0,"3,071",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,9,"595,388","7,500","3,916,584","7,500",0,556,"27,054","13,554",253,0,"1,565",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,10,"507,594","6,000","3,201,030","6,000",0,102,"10,446","4,974",87,0,560,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,11,"53,006",600,"318,037",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,12,"12,084",600,"72,504",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Arches NP,ARCH,National Park,Intermountain ,UT,2017,1,"21,549",0,"75,475",0,0,0,338,113,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,2,"38,248",0,"149,247",0,0,0,886,552,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,3,"128,508",0,"385,669",0,0,0,0,0,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,4,"155,286",0,"466,003",0,0,0,0,0,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,5,"188,726",0,"566,777",0,0,0,0,0,25,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,6,"193,060",0,"579,253",0,0,0,0,0,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,7,"192,767",0,"578,374",0,0,0,0,0,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,8,"177,764",0,"533,461",0,0,0,0,0,7,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,9,"187,603",0,"563,025",0,0,0,0,0,9,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,10,"138,325",0,"415,096",0,0,0,0,0,5,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,11,"72,867",0,"218,600",0,0,0,0,0,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,12,"44,325",0,"141,697",0,0,0,202,161,1,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Badlands NP,BADL,National Park,Midwest ,SD,2017,1,"10,380","3,136","40,784","3,136",0,15,6,0,4,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,2,"11,149","2,772","43,636","2,772",0,0,5,0,7,0,1,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,3,"21,498","3,932","86,669","3,932",0,122,25,0,89,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,4,"23,166","4,592","108,203","4,592",189,931,73,53,242,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,5,"85,967","6,834","449,170","6,834","1,135","7,057",704,162,386,0,48,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,6,"213,966","8,738","1,018,084","8,738","2,029","10,822","1,749",170,439,0,92,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,7,"263,506","9,216","1,213,503","9,216","2,216","11,689","1,039",158,285,0,99,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,8,"237,125","9,160","1,088,328","9,160","1,938","9,910",767,177,738,0,98,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,9,"127,598","7,302","590,943","7,302","1,370","5,818",380,96,112,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,10,"33,426","5,631","162,861","5,631",769,"1,664",155,35,85,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,11,"16,807","3,942","67,778","3,942",0,118,23,7,38,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Badlands NP,BADL,National Park,Midwest ,SD,2017,12,"9,737","2,204","38,266","2,204",0,11,4,1,8,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2017,"1,054,325","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,1,"35,105",197,"1,039,001",197,"2,095",668,"6,785","6,226","4,717",0,"5,248",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,2,"41,670",197,"1,093,876",197,"1,965",638,"5,481","7,268","4,051",0,"5,340",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,3,"74,735",197,"1,874,605",197,"4,946","1,671","9,325","6,005","10,548",0,"8,246",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,4,"49,609",197,"1,192,807",197,"4,184","1,391","7,732","3,511","3,351",0,"4,727",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,5,"37,045",197,"819,926",197,"3,999",344,"5,620",810,"2,073",0,"2,795",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,6,"23,500",197,"514,892",197,"4,281",114,"2,789",401,984,0,"1,135",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,7,"20,599",197,"451,304",197,"3,277",94,"2,895",868,826,0,545,Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,8,"16,382",197,"372,985",197,"3,036",48,"2,640",336,722,0,568,Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,9,"19,734",197,"466,902",197,"3,420",85,"2,955",398,"1,845",0,884,Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,10,"35,094",197,"825,124",197,"4,164",380,"4,415",648,"3,807",0,"3,419",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,11,"45,739",197,"1,243,234",197,"4,512","1,419","7,992","3,474","4,896",0,"6,639",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,12,"41,064",197,"1,110,792",197,"4,606","1,352","6,817","3,584","4,735",0,"4,657",Big Bend NP,BIBE,National Park,Intermountain ,TX,2017,"440,276","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,1,"30,661",0,"115,240",0,0,0,308,0,0,0,661,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,2,"34,689",0,"147,050",0,0,0,562,0,0,0,"1,229",Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,3,"36,433",0,"144,507",0,0,0,454,0,0,0,"1,013",Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,4,"41,287",0,"147,332",0,0,0,296,0,0,0,682,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,5,"55,595",0,"174,777",0,0,0,106,0,0,0,227,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,6,"46,085",0,"140,990",0,0,0,38,0,0,0,76,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,7,"65,142",0,"201,331",0,0,0,82,0,0,0,164,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,8,"41,633",0,"128,354",0,0,0,48,0,0,0,96,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,9,"6,230",0,"18,690",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,10,"19,456",0,"60,745",0,0,0,28,0,0,0,71,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,11,"34,442",0,"123,414",0,0,0,264,0,0,0,573,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Biscayne NP,BISC,National Park,Southeast ,FL,2017,12,"35,308",0,"127,235",0,0,0,266,0,0,0,622,Biscayne NP,BISC,National Park,Southeast ,FL,2017,"446,961",0,"1,529,665",0,0,0,"2,452",0,0,0,"5,414"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,1,"6,925",0,"16,887",0,0,0,19,8,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,2,"3,361",0,"7,902",0,0,0,24,7,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,3,"7,147",0,"19,739",0,0,0,217,35,22,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,4,"11,292",0,"53,152",0,0,0,804,307,65,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,5,"29,218",0,"218,627",0,0,0,"2,290","1,602",253,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,6,"40,616",0,"307,848",0,0,0,"3,895","2,309",217,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,7,"44,532",0,"327,968",0,0,0,"3,868","2,549",420,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,8,"40,788",0,"287,857",0,0,0,"3,205","2,017",385,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,9,"45,983",0,"308,465",0,0,0,"2,776","2,741",156,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,10,"54,766",0,"145,802",0,0,0,"1,367",493,170,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,11,"19,473",0,"43,862",0,0,0,277,136,15,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,12,"3,042",0,"8,445",0,0,0,53,53,5,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2017,"307,143",0,"1,746,554",0,0,0,"18,795","12,257","1,708",0,0
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,1,"27,774","21,000","100,074","21,000",403,0,26,252,7,0,10,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,2,"32,979","18,606","124,997","18,606",703,0,74,300,6,0,2,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,3,"82,110","27,919","363,988","27,919","2,644",0,922,"1,260",36,0,41,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,4,"153,242","34,030","738,917","34,030","5,248",0,"2,724","3,509",145,0,7,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,5,"330,743","51,991","1,467,625","51,991","6,939",0,"4,814","7,262",594,0,198,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,6,"376,786","59,145","2,347,284","59,145","6,896",0,"5,982","10,068",527,0,531,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,7,"416,608","55,145","2,536,812","55,145","8,762",0,"4,212","11,355",305,0,234,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,8,"403,964","53,353","2,459,111","53,353","8,051",0,"4,215","11,250",186,0,391,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,9,"380,586","44,590","2,332,769","44,590","6,370",0,"6,216","10,284",285,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,10,"243,118","25,205","1,051,707","25,205","5,898",0,"3,182","4,140",211,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,11,"74,761","15,654","313,793","15,654","1,543",0,787,"1,310",89,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,12,"49,013","13,902","190,850","13,902","1,068",0,338,396,23,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,1,"7,434",0,"35,392",0,0,0,102,100,75,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,2,"18,698",0,"99,220",0,0,0,230,289,702,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,3,"65,115",0,"515,315",0,0,0,"1,435",777,"9,092",0,47,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,4,"82,159",0,"688,699",0,0,0,"1,801","1,046","12,485",0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,5,"107,756",0,"807,704",0,0,0,"1,604","1,039","14,122",0,43,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,6,"87,253",0,"624,962",0,0,0,"1,628","1,052","8,952",0,56,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,7,"75,465",0,"486,077",0,0,0,"1,066",409,"6,256",0,487,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,8,"78,510",0,"480,379",0,0,0,"1,390",499,"5,256",0,20,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,9,"91,372",0,"660,921",0,0,0,"1,790",967,"10,241",0,47,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,10,"81,386",0,"637,992",0,0,0,"1,587","1,393","10,343",0,64,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,11,"33,138",0,"265,174",0,0,0,756,722,"4,289",0,64,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,12,"13,985",0,"73,459",0,0,0,176,226,375,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2017,"742,271",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828
